Date,Product_ID,Category,Price,Discount,On_Promotion,Weekend,Month,DayOfWeek,Current_Stock,Sales_Quantity,Revenue,Supplier_Lead_Time,Stockout_Risk,Yesterday_Sales,Avg_Sales_7Days
2025-04-28,SKU_0002,Sports,81.7,0,0,0,4,0,127,98,8006.6,2,0,123,110.71
2025-04-29,SKU_0002,Sports,81.7,0,0,0,4,1,126,98,8006.6,2,0,98,111.43
2025-04-30,SKU_0002,Sports,81.7,0,0,0,4,2,127,95,7761.5,2,0,98,111.0
2025-05-01,SKU_0002,Sports,81.7,0,0,0,5,3,117,99,8088.3,2,1,95,105.14
2025-05-02,SKU_0002,Sports,81.7,0,0,0,5,4,122,96,7843.2,2,0,99,106.0
2025-05-03,SKU_0002,Sports,81.7,0,0,1,5,5,134,124,10130.8,2,1,96,104.71
2025-05-04,SKU_0002,Sports,81.7,0,0,1,5,6,158,131,10702.7,2,0,124,105.86
2025-05-05,SKU_0002,Sports,81.7,0,0,0,5,0,108,94,7679.8,2,1,131,105.29
2025-05-06,SKU_0002,Sports,81.7,0,0,0,5,1,127,96,7843.2,2,0,94,105.0
2025-05-07,SKU_0002,Sports,81.7,0,0,0,5,2,120,100,8170.0,2,0,96,105.71
2025-05-08,SKU_0002,Sports,81.7,10,1,0,5,3,141,145,10661.85,2,1,100,112.29
2025-05-09,SKU_0002,Sports,81.7,0,0,0,5,4,105,90,7353.0,2,1,145,111.43
2025-05-10,SKU_0002,Sports,81.7,0,0,1,5,5,167,132,10784.4,2,0,90,112.57
2025-05-11,SKU_0002,Sports,81.7,0,0,1,5,6,160,128,10457.6,2,0,132,112.14
2025-05-12,SKU_0002,Sports,81.7,0,0,0,5,0,119,94,7679.8,2,0,128,112.14
2025-05-13,SKU_0002,Sports,81.7,0,0,0,5,1,94,94,7679.8,2,1,94,111.86
2025-05-14,SKU_0002,Sports,81.7,0,0,0,5,2,131,93,7598.1,2,0,94,110.86
2025-05-15,SKU_0002,Sports,81.7,0,0,0,5,3,121,97,7924.9,2,0,93,104.0
2025-05-16,SKU_0002,Sports,81.7,25,1,0,5,4,166,144,8823.6,2,1,97,111.71
2025-05-17,SKU_0002,Sports,81.7,0,0,1,5,5,134,126,10294.2,2,1,144,110.86
2025-05-18,SKU_0002,Sports,81.7,0,0,1,5,6,139,133,10866.1,2,1,126,111.57
2025-05-19,SKU_0002,Sports,81.7,0,0,0,5,0,123,100,8170.0,2,0,133,112.43
2025-05-20,SKU_0002,Sports,81.7,0,0,0,5,1,89,91,7434.7,2,1,100,112.0
2025-05-21,SKU_0002,Sports,81.7,0,0,0,5,2,80,90,7353.0,2,1,91,111.57
2025-05-22,SKU_0002,Sports,81.7,0,0,0,5,3,129,100,8170.0,2,0,90,112.0
2025-05-23,SKU_0002,Sports,81.7,0,0,0,5,4,120,96,7843.2,2,0,100,105.14
2025-05-24,SKU_0002,Sports,81.7,0,0,1,5,5,160,127,10375.9,2,0,96,105.29
2025-05-25,SKU_0002,Sports,81.7,0,0,1,5,6,151,128,10457.6,2,1,127,104.57
2025-05-26,SKU_0002,Sports,81.7,0,0,0,5,0,127,94,7679.8,2,0,128,103.71
2025-05-27,SKU_0002,Sports,81.7,0,0,0,5,1,96,90,7353.0,2,1,94,103.57
2025-05-28,SKU_0002,Sports,81.7,5,1,0,5,2,152,144,11176.56,2,1,90,111.29
2025-05-29,SKU_0002,Sports,81.7,0,0,0,5,3,100,94,7679.8,2,1,144,110.43
2025-05-30,SKU_0002,Sports,81.7,0,0,0,5,4,100,95,7761.5,2,1,94,110.29
2025-01-01,SKU_0003,Home & Kitchen,33.0,0,0,0,1,2,120,113,3729.0,3,1,0,113.0
2025-01-02,SKU_0003,Home & Kitchen,33.0,0,0,0,1,3,130,115,3795.0,3,1,113,114.0
2025-01-03,SKU_0003,Home & Kitchen,33.0,0,0,0,1,4,150,114,3762.0,3,0,115,114.0
2025-01-04,SKU_0003,Home & Kitchen,33.0,0,0,1,1,5,155,149,4917.0,3,1,114,122.75
2025-01-05,SKU_0003,Home & Kitchen,33.0,0,0,1,1,6,158,147,4851.0,3,1,149,127.6
2025-01-06,SKU_0003,Home & Kitchen,33.0,25,1,0,1,0,164,166,4108.5,3,1,147,134.0
2025-01-07,SKU_0003,Home & Kitchen,33.0,0,0,0,1,1,151,112,3696.0,3,0,166,130.86
2025-01-08,SKU_0003,Home & Kitchen,33.0,0,0,0,1,2,126,106,3498.0,3,1,112,129.86
2025-01-09,SKU_0003,Home & Kitchen,33.0,15,1,0,1,3,192,161,4516.05,3,1,106,136.43
2025-01-10,SKU_0003,Home & Kitchen,33.0,0,0,0,1,4,136,112,3696.0,3,0,161,136.14
2025-01-11,SKU_0003,Home & Kitchen,33.0,0,0,1,1,5,136,144,4752.0,3,1,112,135.43
2025-01-12,SKU_0003,Home & Kitchen,33.0,0,0,1,1,6,165,150,4950.0,3,1,144,135.86
2025-01-13,SKU_0003,Home & Kitchen,33.0,0,0,0,1,0,115,111,3663.0,3,1,150,128.0
2025-01-14,SKU_0003,Home & Kitchen,33.0,0,0,0,1,1,126,108,3564.0,3,1,111,127.43
2025-01-15,SKU_0003,Home & Kitchen,33.0,0,0,0,1,2,128,106,3498.0,3,0,108,127.43
2025-01-16,SKU_0003,Home & Kitchen,33.0,10,1,0,1,3,185,161,4781.7,3,1,106,127.43
2025-01-17,SKU_0003,Home & Kitchen,33.0,15,1,0,1,4,168,166,4656.3,3,1,161,135.14
2025-01-18,SKU_0003,Home & Kitchen,33.0,0,0,1,1,5,173,145,4785.0,3,1,166,135.29
2025-01-19,SKU_0003,Home & Kitchen,33.0,0,0,1,1,6,161,143,4719.0,3,1,145,134.29
2025-01-20,SKU_0003,Home & Kitchen,33.0,0,0,0,1,0,118,113,3729.0,3,1,143,134.57
2025-01-21,SKU_0003,Home & Kitchen,33.0,5,1,0,1,1,188,169,5298.15,3,1,113,143.29
2025-01-22,SKU_0003,Home & Kitchen,33.0,0,0,0,1,2,120,111,3663.0,3,1,169,144.0
2025-01-23,SKU_0003,Home & Kitchen,33.0,0,0,0,1,3,97,105,3465.0,3,1,111,136.0
2025-01-24,SKU_0003,Home & Kitchen,33.0,0,0,0,1,4,131,112,3696.0,3,1,105,128.29
2025-01-25,SKU_0003,Home & Kitchen,33.0,10,1,1,1,5,216,202,5999.4,3,1,112,136.43
2025-01-26,SKU_0003,Home & Kitchen,33.0,0,0,1,1,6,182,147,4851.0,3,0,202,137.0
2025-01-27,SKU_0003,Home & Kitchen,33.0,0,0,0,1,0,118,105,3465.0,3,1,147,135.86
2025-01-28,SKU_0003,Home & Kitchen,33.0,0,0,0,1,1,141,115,3795.0,3,0,105,128.14
2025-01-29,SKU_0003,Home & Kitchen,33.0,0,0,0,1,2,110,115,3795.0,3,1,115,128.71
2025-01-30,SKU_0003,Home & Kitchen,33.0,15,1,0,1,3,175,161,4516.05,3,1,115,136.71
2025-01-31,SKU_0003,Home & Kitchen,33.0,0,0,0,1,4,105,108,3564.0,3,1,161,136.14
2025-02-01,SKU_0003,Home & Kitchen,33.0,25,1,1,2,5,234,200,4950.0,3,1,108,135.86
2025-02-02,SKU_0003,Home & Kitchen,33.0,0,0,1,2,6,176,153,5049.0,3,1,200,136.71
2025-02-03,SKU_0003,Home & Kitchen,33.0,0,0,0,2,0,151,113,3729.0,3,0,153,137.86
2025-02-04,SKU_0003,Home & Kitchen,33.0,25,1,0,2,1,200,164,4059.0,3,0,113,144.86
2025-02-05,SKU_0003,Home & Kitchen,33.0,0,0,0,2,2,137,113,3729.0,3,0,164,144.57
2025-02-06,SKU_0003,Home & Kitchen,33.0,0,0,0,2,3,136,105,3465.0,3,0,113,136.57
2025-02-07,SKU_0003,Home & Kitchen,33.0,0,0,0,2,4,112,106,3498.0,3,1,105,136.29
2025-02-08,SKU_0003,Home & Kitchen,33.0,0,0,1,2,5,172,145,4785.0,3,1,106,128.43
2025-02-09,SKU_0003,Home & Kitchen,33.0,0,0,1,2,6,149,151,4983.0,3,1,145,128.14
2025-02-10,SKU_0003,Home & Kitchen,33.0,25,1,0,2,0,161,161,3984.75,3,1,151,135.0
2025-02-11,SKU_0003,Home & Kitchen,33.0,15,1,0,2,1,187,170,4768.5,3,1,161,135.86
2025-02-12,SKU_0003,Home & Kitchen,33.0,0,0,0,2,2,121,107,3531.0,3,1,170,135.0
2025-02-13,SKU_0003,Home & Kitchen,33.0,10,1,0,2,3,172,168,4989.6,3,1,107,144.0
2025-02-14,SKU_0003,Home & Kitchen,33.0,0,0,0,2,4,109,109,3597.0,3,1,168,144.43
2025-02-15,SKU_0003,Home & Kitchen,33.0,0,0,1,2,5,154,150,4950.0,3,1,109,145.14
2025-02-16,SKU_0003,Home & Kitchen,33.0,0,0,1,2,6,147,153,5049.0,3,1,150,145.43
2025-02-17,SKU_0003,Home & Kitchen,33.0,0,0,0,2,0,101,106,3498.0,3,1,153,137.57
2025-02-18,SKU_0003,Home & Kitchen,33.0,25,1,0,2,1,166,164,4059.0,3,1,106,136.71
2025-02-19,SKU_0003,Home & Kitchen,33.0,25,1,0,2,2,154,162,4009.5,3,1,164,144.57
2025-02-20,SKU_0003,Home & Kitchen,33.0,0,0,0,2,3,135,106,3498.0,3,0,162,135.71
2025-02-21,SKU_0003,Home & Kitchen,33.0,0,0,0,2,4,100,105,3465.0,3,1,106,135.14
2025-02-22,SKU_0003,Home & Kitchen,33.0,0,0,1,2,5,167,150,4950.0,3,1,105,135.14
2025-02-23,SKU_0003,Home & Kitchen,33.0,15,1,1,2,6,208,206,5778.3,3,1,150,142.71
2025-02-24,SKU_0003,Home & Kitchen,33.0,0,0,0,2,0,144,113,3729.0,3,0,206,143.71
2025-02-25,SKU_0003,Home & Kitchen,33.0,0,0,0,2,1,142,115,3795.0,3,0,113,136.71
2025-02-26,SKU_0003,Home & Kitchen,33.0,0,0,0,2,2,141,109,3597.0,3,0,115,129.14
2025-02-27,SKU_0003,Home & Kitchen,33.0,5,1,0,2,3,182,162,5078.7,3,1,109,137.14
2025-02-28,SKU_0003,Home & Kitchen,33.0,0,0,0,2,4,135,114,3762.0,3,1,162,138.43
2025-03-01,SKU_0003,Home & Kitchen,33.0,0,0,1,3,5,169,149,4917.0,3,1,114,138.29
2025-03-02,SKU_0003,Home & Kitchen,33.0,0,0,1,3,6,147,144,4752.0,3,1,149,129.43
2025-03-03,SKU_0003,Home & Kitchen,33.0,0,0,0,3,0,102,111,3663.0,3,1,144,129.14
2025-03-04,SKU_0003,Home & Kitchen,33.0,0,0,0,3,1,153,115,3795.0,3,0,111,129.14
2025-03-05,SKU_0003,Home & Kitchen,33.0,0,0,0,3,2,132,112,3696.0,3,1,115,129.57
2025-03-06,SKU_0003,Home & Kitchen,33.0,0,0,0,3,3,146,112,3696.0,3,0,112,122.43
2025-03-07,SKU_0003,Home & Kitchen,33.0,0,0,0,3,4,118,110,3630.0,3,1,112,121.86
2025-03-08,SKU_0003,Home & Kitchen,33.0,0,0,1,3,5,182,152,5016.0,3,1,110,122.29
2025-03-09,SKU_0003,Home & Kitchen,33.0,20,1,1,3,6,220,202,5332.8,3,1,152,130.57
2025-03-10,SKU_0003,Home & Kitchen,33.0,0,0,0,3,0,129,108,3564.0,3,1,202,130.14
2025-03-11,SKU_0003,Home & Kitchen,33.0,0,0,0,3,1,124,108,3564.0,3,1,108,129.14
2025-03-12,SKU_0003,Home & Kitchen,33.0,0,0,0,3,2,116,110,3630.0,3,1,108,128.86
2025-03-13,SKU_0003,Home & Kitchen,33.0,0,0,0,3,3,116,105,3465.0,3,1,110,127.86
2025-03-14,SKU_0003,Home & Kitchen,33.0,0,0,0,3,4,122,115,3795.0,3,1,105,128.57
2025-03-15,SKU_0003,Home & Kitchen,33.0,25,1,1,3,5,225,201,4974.75,3,1,115,135.57
2025-03-16,SKU_0003,Home & Kitchen,33.0,0,0,1,3,6,167,149,4917.0,3,1,201,128.0
2025-03-17,SKU_0003,Home & Kitchen,33.0,0,0,0,3,0,146,110,3630.0,3,0,149,128.29
2025-03-18,SKU_0003,Home & Kitchen,33.0,0,0,0,3,1,107,107,3531.0,3,1,110,128.14
2025-03-19,SKU_0003,Home & Kitchen,33.0,0,0,0,3,2,137,114,3762.0,3,0,107,128.71
2025-03-20,SKU_0003,Home & Kitchen,33.0,0,0,0,3,3,114,108,3564.0,3,1,114,129.14
2025-03-21,SKU_0003,Home & Kitchen,33.0,0,0,0,3,4,141,113,3729.0,3,0,108,128.86
2025-03-22,SKU_0003,Home & Kitchen,33.0,0,0,1,3,5,174,153,5049.0,3,1,113,122.0
2025-03-23,SKU_0003,Home & Kitchen,33.0,0,0,1,3,6,157,146,4818.0,3,1,153,121.57
2025-03-24,SKU_0003,Home & Kitchen,33.0,0,0,0,3,0,113,107,3531.0,3,1,146,121.14
2025-03-25,SKU_0003,Home & Kitchen,33.0,20,1,0,3,1,200,164,4329.6,3,0,107,129.29
2025-03-26,SKU_0003,Home & Kitchen,33.0,0,0,0,3,2,124,115,3795.0,3,1,164,129.43
2025-03-27,SKU_0003,Home & Kitchen,33.0,0,0,0,3,3,107,113,3729.0,3,1,115,130.14
2025-03-28,SKU_0003,Home & Kitchen,33.0,5,1,0,3,4,196,169,5298.15,3,1,113,138.14
2025-03-29,SKU_0003,Home & Kitchen,33.0,0,0,1,3,5,183,145,4785.0,3,0,169,137.0
2025-03-30,SKU_0003,Home & Kitchen,33.0,0,0,1,3,6,148,144,4752.0,3,1,145,136.71
2025-03-31,SKU_0003,Home & Kitchen,33.0,0,0,0,3,0,112,115,3795.0,3,1,144,137.86
2025-04-01,SKU_0003,Home & Kitchen,33.0,0,0,0,4,1,119,113,3729.0,3,1,115,130.57
2025-04-02,SKU_0003,Home & Kitchen,33.0,0,0,0,4,2,116,112,3696.0,3,1,113,130.14
2025-04-03,SKU_0003,Home & Kitchen,33.0,0,0,0,4,3,102,106,3498.0,3,1,112,129.14
2025-04-04,SKU_0003,Home & Kitchen,33.0,0,0,0,4,4,122,109,3597.0,3,1,106,120.57
2025-04-05,SKU_0003,Home & Kitchen,33.0,15,1,1,4,5,236,201,5638.05,3,1,109,128.57
2025-04-06,SKU_0003,Home & Kitchen,33.0,0,0,1,4,6,155,149,4917.0,3,1,201,129.29
2025-04-07,SKU_0003,Home & Kitchen,33.0,0,0,0,4,0,133,108,3564.0,3,0,149,128.29
2025-04-08,SKU_0003,Home & Kitchen,33.0,0,0,0,4,1,124,113,3729.0,3,1,108,128.29
2025-04-09,SKU_0003,Home & Kitchen,33.0,0,0,0,4,2,100,109,3597.0,3,1,113,127.86
2025-04-10,SKU_0003,Home & Kitchen,33.0,0,0,0,4,3,117,115,3795.0,3,1,109,129.14
2025-04-11,SKU_0003,Home & Kitchen,33.0,0,0,0,4,4,116,109,3597.0,3,1,115,129.14
2025-04-12,SKU_0003,Home & Kitchen,33.0,0,0,1,4,5,179,144,4752.0,3,0,109,121.0
2025-04-13,SKU_0003,Home & Kitchen,33.0,15,1,1,4,6,228,206,5778.3,3,1,144,129.14
2025-04-14,SKU_0003,Home & Kitchen,33.0,5,1,0,4,0,167,167,5235.45,3,1,206,137.57
2025-04-15,SKU_0003,Home & Kitchen,33.0,0,0,0,4,1,142,112,3696.0,3,0,167,137.43
2025-04-16,SKU_0003,Home & Kitchen,33.0,0,0,0,4,2,148,113,3729.0,3,0,112,138.0
2025-04-17,SKU_0003,Home & Kitchen,33.0,0,0,0,4,3,121,110,3630.0,3,1,113,137.29
2025-04-18,SKU_0003,Home & Kitchen,33.0,0,0,0,4,4,104,105,3465.0,3,1,110,136.71
2025-04-19,SKU_0003,Home & Kitchen,33.0,0,0,1,4,5,166,144,4752.0,3,1,105,136.71
2025-04-20,SKU_0003,Home & Kitchen,33.0,0,0,1,4,6,173,143,4719.0,3,0,144,127.71
2025-04-21,SKU_0003,Home & Kitchen,33.0,0,0,0,4,0,107,105,3465.0,3,1,143,118.86
2025-04-22,SKU_0003,Home & Kitchen,33.0,0,0,0,4,1,138,110,3630.0,3,0,105,118.57
2025-04-23,SKU_0003,Home & Kitchen,33.0,0,0,0,4,2,126,111,3663.0,3,1,110,118.29
2025-04-24,SKU_0003,Home & Kitchen,33.0,0,0,0,4,3,110,106,3498.0,3,1,111,117.71
2025-04-25,SKU_0003,Home & Kitchen,33.0,0,0,0,4,4,144,111,3663.0,3,0,106,118.57
2025-04-26,SKU_0003,Home & Kitchen,33.0,0,0,1,4,5,145,153,5049.0,3,1,111,119.86
2025-04-27,SKU_0003,Home & Kitchen,33.0,5,1,1,4,6,201,203,6364.05,3,1,153,128.43
2025-04-28,SKU_0003,Home & Kitchen,33.0,0,0,0,4,0,152,113,3729.0,3,0,203,129.57
2025-04-29,SKU_0003,Home & Kitchen,33.0,10,1,0,4,1,199,163,4841.1,3,0,113,137.14
2025-04-30,SKU_0003,Home & Kitchen,33.0,0,0,0,4,2,111,111,3663.0,3,1,163,137.14
2025-05-01,SKU_0003,Home & Kitchen,33.0,20,1,0,5,3,176,165,4356.0,3,1,111,145.57
2025-05-02,SKU_0003,Home & Kitchen,33.0,0,0,0,5,4,137,107,3531.0,3,0,165,145.0
2025-05-03,SKU_0003,Home & Kitchen,33.0,0,0,1,5,5,160,153,5049.0,3,1,107,145.0
2025-05-04,SKU_0003,Home & Kitchen,33.0,0,0,1,5,6,150,149,4917.0,3,1,153,137.29
2025-05-05,SKU_0003,Home & Kitchen,33.0,0,0,0,5,0,115,107,3531.0,3,1,149,136.43
2025-05-06,SKU_0003,Home & Kitchen,33.0,20,1,0,5,1,185,167,4408.8,3,1,107,137.0
2025-05-07,SKU_0003,Home & Kitchen,33.0,0,0,0,5,2,132,111,3663.0,3,1,167,137.0
2025-05-08,SKU_0003,Home & Kitchen,33.0,0,0,0,5,3,101,106,3498.0,3,1,111,128.57
2025-05-09,SKU_0003,Home & Kitchen,33.0,0,0,0,5,4,136,110,3630.0,3,0,106,129.0
2025-05-10,SKU_0003,Home & Kitchen,33.0,5,1,1,5,5,200,208,6520.8,3,1,110,136.86
2025-05-11,SKU_0003,Home & Kitchen,33.0,0,0,1,5,6,169,145,4785.0,3,1,208,136.29
2025-05-12,SKU_0003,Home & Kitchen,33.0,0,0,0,5,0,114,110,3630.0,3,1,145,136.71
2025-05-13,SKU_0003,Home & Kitchen,33.0,0,0,0,5,1,124,105,3465.0,3,1,110,127.86
2025-05-14,SKU_0003,Home & Kitchen,33.0,10,1,0,5,2,176,167,4959.9,3,1,105,135.86
2025-05-15,SKU_0003,Home & Kitchen,33.0,0,0,0,5,3,121,108,3564.0,3,1,167,136.14
2025-05-16,SKU_0003,Home & Kitchen,33.0,0,0,0,5,4,128,107,3531.0,3,1,108,135.71
2025-05-17,SKU_0003,Home & Kitchen,33.0,0,0,1,5,5,175,152,5016.0,3,1,107,127.71
2025-05-18,SKU_0003,Home & Kitchen,33.0,0,0,1,5,6,148,144,4752.0,3,1,152,127.57
2025-05-19,SKU_0003,Home & Kitchen,33.0,10,1,0,5,0,163,162,4811.4,3,1,144,135.0
2025-05-20,SKU_0003,Home & Kitchen,33.0,0,0,0,5,1,135,106,3498.0,3,0,162,135.14
2025-05-21,SKU_0003,Home & Kitchen,33.0,0,0,0,5,2,129,105,3465.0,3,0,106,126.29
2025-05-22,SKU_0003,Home & Kitchen,33.0,0,0,0,5,3,145,108,3564.0,3,0,105,126.29
2025-05-23,SKU_0003,Home & Kitchen,33.0,0,0,0,5,4,147,114,3762.0,3,0,108,127.29
2025-05-24,SKU_0003,Home & Kitchen,33.0,0,0,1,5,5,170,144,4752.0,3,1,114,126.14
2025-05-25,SKU_0003,Home & Kitchen,33.0,25,1,1,5,6,242,206,5098.5,3,1,144,135.0
2025-05-26,SKU_0003,Home & Kitchen,33.0,0,0,0,5,0,125,111,3663.0,3,1,206,127.71
2025-05-27,SKU_0003,Home & Kitchen,33.0,0,0,0,5,1,106,111,3663.0,3,1,111,128.43
2025-05-28,SKU_0003,Home & Kitchen,33.0,0,0,0,5,2,130,113,3729.0,3,1,111,129.57
2025-05-29,SKU_0003,Home & Kitchen,33.0,0,0,0,5,3,103,109,3597.0,3,1,113,129.71
2025-05-30,SKU_0003,Home & Kitchen,33.0,0,0,0,5,4,113,112,3696.0,3,1,109,129.43
2025-01-01,SKU_0004,Sports,82.11,0,0,0,1,2,132,96,7882.56,3,0,0,96.0
2025-01-02,SKU_0004,Sports,82.11,0,0,0,1,3,91,99,8128.89,3,1,96,97.5
2025-01-03,SKU_0004,Sports,82.11,0,0,0,1,4,117,99,8128.89,3,1,99,98.0
2025-01-04,SKU_0004,Sports,82.11,0,0,1,1,5,121,131,10756.41,3,1,99,106.25
2025-01-05,SKU_0004,Sports,82.11,0,0,1,1,6,162,130,10674.3,3,0,131,111.0
2025-01-06,SKU_0004,Sports,82.11,5,1,0,1,0,151,142,11076.64,3,1,130,116.17
2025-01-07,SKU_0004,Sports,82.11,0,0,0,1,1,126,100,8211.0,3,0,142,113.86
2025-01-08,SKU_0004,Sports,82.11,0,0,0,1,2,132,94,7718.34,3,0,100,113.57
2025-01-09,SKU_0004,Sports,82.11,0,0,0,1,3,114,97,7964.67,3,1,94,113.29
2025-01-10,SKU_0004,Sports,82.11,20,1,0,1,4,156,147,9656.14,3,1,97,120.14
2025-01-11,SKU_0004,Sports,82.11,0,0,1,1,5,122,124,10181.64,3,1,147,119.14
2025-01-12,SKU_0004,Sports,82.11,0,0,1,1,6,141,126,10345.86,3,1,124,118.57
2025-01-13,SKU_0004,Sports,82.11,0,0,0,1,0,120,96,7882.56,3,0,126,112.0
2025-01-14,SKU_0004,Sports,82.11,0,0,0,1,1,88,94,7718.34,3,1,96,111.14
2025-01-15,SKU_0004,Sports,82.11,0,0,0,1,2,95,92,7554.12,3,1,94,110.86
2025-01-16,SKU_0004,Sports,82.11,0,0,0,1,3,132,93,7636.23,3,0,92,110.29
2025-01-17,SKU_0004,Sports,82.11,15,1,0,1,4,152,138,9631.5,3,1,93,109.0
2025-01-18,SKU_0004,Sports,82.11,0,0,1,1,5,159,131,10756.41,3,0,138,110.0
2025-01-19,SKU_0004,Sports,82.11,0,0,1,1,6,172,133,10920.63,3,0,131,111.0
2025-01-20,SKU_0004,Sports,82.11,0,0,0,1,0,104,95,7800.45,3,1,133,110.86
2025-01-21,SKU_0004,Sports,82.11,0,0,0,1,1,98,93,7636.23,3,1,95,110.71
2025-01-22,SKU_0004,Sports,82.11,20,1,0,1,2,140,143,9393.38,3,1,93,118.0
2025-01-23,SKU_0004,Sports,82.11,5,1,0,1,3,140,143,11154.64,3,1,143,125.14
2025-01-24,SKU_0004,Sports,82.11,0,0,0,1,4,89,95,7800.45,3,1,143,119.0
2025-01-25,SKU_0004,Sports,82.11,10,1,1,1,5,185,170,12562.83,3,1,95,124.57
2025-01-26,SKU_0004,Sports,82.11,0,0,1,1,6,131,124,10181.64,3,1,170,123.29
2025-01-27,SKU_0004,Sports,82.11,0,0,0,1,0,133,97,7964.67,3,0,124,123.57
2025-01-28,SKU_0004,Sports,82.11,0,0,0,1,1,97,100,8211.0,3,1,97,124.57
2025-01-29,SKU_0004,Sports,82.11,0,0,0,1,2,115,93,7636.23,3,0,100,117.43
2025-01-30,SKU_0004,Sports,82.11,0,0,0,1,3,131,94,7718.34,3,0,93,110.43
2025-01-31,SKU_0004,Sports,82.11,0,0,0,1,4,116,99,8128.89,3,1,94,111.0
2025-02-01,SKU_0004,Sports,82.11,0,0,1,2,5,126,128,10510.08,3,1,99,105.0
2025-02-02,SKU_0004,Sports,82.11,5,1,1,2,6,180,178,13884.8,3,1,128,112.71
2025-02-03,SKU_0004,Sports,82.11,0,0,0,2,0,93,100,8211.0,3,1,178,113.14
2025-02-04,SKU_0004,Sports,82.11,0,0,0,2,1,130,95,7800.45,3,0,100,112.43
2025-02-05,SKU_0004,Sports,82.11,15,1,0,2,2,165,142,9910.68,3,1,95,119.43
2025-02-06,SKU_0004,Sports,82.11,0,0,0,2,3,110,98,8046.78,3,1,142,120.0
2025-02-07,SKU_0004,Sports,82.11,0,0,0,2,4,90,100,8211.0,3,1,98,120.14
2025-02-08,SKU_0004,Sports,82.11,0,0,1,2,5,124,128,10510.08,3,1,100,120.14
2025-02-09,SKU_0004,Sports,82.11,0,0,1,2,6,124,123,10099.53,3,1,128,112.29
2025-02-10,SKU_0004,Sports,82.11,0,0,0,2,0,102,94,7718.34,3,1,123,111.43
2025-02-11,SKU_0004,Sports,82.11,0,0,0,2,1,120,98,8046.78,3,0,94,111.86
2025-02-12,SKU_0004,Sports,82.11,0,0,0,2,2,114,90,7389.9,3,0,98,104.43
2025-02-13,SKU_0004,Sports,82.11,0,0,0,2,3,99,99,8128.89,3,1,90,104.57
2025-02-14,SKU_0004,Sports,82.11,0,0,0,2,4,90,99,8128.89,3,1,99,104.43
2025-02-15,SKU_0004,Sports,82.11,0,0,1,2,5,135,125,10263.75,3,1,99,104.0
2025-02-16,SKU_0004,Sports,82.11,10,1,1,2,6,192,175,12932.32,3,1,125,111.43
2025-02-17,SKU_0004,Sports,82.11,0,0,0,2,0,113,99,8128.89,3,1,175,112.14
2025-02-18,SKU_0004,Sports,82.11,0,0,0,2,1,128,91,7472.01,3,0,99,111.14
2025-02-19,SKU_0004,Sports,82.11,0,0,0,2,2,97,93,7636.23,3,1,91,111.57
2025-02-20,SKU_0004,Sports,82.11,0,0,0,2,3,91,96,7882.56,3,1,93,111.14
2025-02-21,SKU_0004,Sports,82.11,0,0,0,2,4,132,100,8211.0,3,0,96,111.29
2025-02-22,SKU_0004,Sports,82.11,0,0,1,2,5,161,129,10592.19,3,0,100,111.86
2025-02-23,SKU_0004,Sports,82.11,0,0,1,2,6,131,127,10427.97,3,1,129,105.0
2025-02-24,SKU_0004,Sports,82.11,0,0,0,2,0,104,100,8211.0,3,1,127,105.14
2025-02-25,SKU_0004,Sports,82.11,0,0,0,2,1,103,95,7800.45,3,1,100,105.71
2025-02-26,SKU_0004,Sports,82.11,0,0,0,2,2,130,93,7636.23,3,0,95,105.71
2025-02-27,SKU_0004,Sports,82.11,0,0,0,2,3,118,100,8211.0,3,1,93,106.29
2025-02-28,SKU_0004,Sports,82.11,0,0,0,2,4,89,92,7554.12,3,1,100,105.14
2025-03-01,SKU_0004,Sports,82.11,0,0,1,3,5,145,126,10345.86,3,1,92,104.71
2025-03-02,SKU_0004,Sports,82.11,0,0,1,3,6,125,123,10099.53,3,1,126,104.14
2025-03-03,SKU_0004,Sports,82.11,0,0,0,3,0,117,98,8046.78,3,1,123,103.86
2025-03-04,SKU_0004,Sports,82.11,0,0,0,3,1,127,99,8128.89,3,0,98,104.43
2025-03-05,SKU_0004,Sports,82.11,0,0,0,3,2,134,96,7882.56,3,0,99,104.86
2025-03-06,SKU_0004,Sports,82.11,0,0,0,3,3,124,99,8128.89,3,0,96,104.71
2025-03-07,SKU_0004,Sports,82.11,0,0,0,3,4,91,95,7800.45,3,1,99,105.14
2025-03-08,SKU_0004,Sports,82.11,0,0,1,3,5,164,130,10674.3,3,0,95,105.71
2025-03-09,SKU_0004,Sports,82.11,0,0,1,3,6,135,133,10920.63,3,1,130,107.14
2025-03-10,SKU_0004,Sports,82.11,0,0,0,3,0,105,95,7800.45,3,1,133,106.71
2025-03-11,SKU_0004,Sports,82.11,5,1,0,3,1,144,146,11388.66,3,1,95,113.43
2025-03-12,SKU_0004,Sports,82.11,0,0,0,3,2,128,97,7964.67,3,0,146,113.57
2025-03-13,SKU_0004,Sports,82.11,5,1,0,3,3,162,146,11388.66,3,1,97,120.29
2025-03-14,SKU_0004,Sports,82.11,0,0,0,3,4,104,91,7472.01,3,1,146,119.71
2025-03-15,SKU_0004,Sports,82.11,0,0,1,3,5,128,129,10592.19,3,1,91,119.57
